from,to,sign
233,3465,-1
233,4737,-1
233,5220,-1
233,10595,-1
233,15851,-1
233,15852,-1
233,15853,-1
233,15854,-1
235,570,-1
235,1927,-1
235,7653,-1
235,9016,-1
238,1250,-1
238,1427,-1
238,1475,-1
238,1579,-1
238,1991,-1
238,3792,-1
238,4618,-1
238,4737,-1
238,4928,-1
238,5309,-1
238,6335,-1
238,7721,-1
238,8750,-1
238,9334,-1
238,9335,-1
238,9336,-1
238,9337,-1
238,9338,-1
239,1548,-1
239,15862,-1
240,121,-1
240,1573,-1
240,1873,-1
240,3402,-1
240,4327,-1
240,4828,-1
240,5727,-1
240,6044,-1
240,6527,-1
240,6917,-1
240,7782,-1
240,16628,-1
240,18025,-1
240,19146,-1
240,19764,-1
240,19765,-1
241,309,-1
241,657,-1
241,677,-1
241,680,-1
241,991,-1
241,1008,-1
241,1336,-1
241,1802,-1
241,2153,-1
241,2436,-1
241,2542,-1
241,2744,-1
241,4296,-1
241,4317,-1
241,5037,-1
241,5104,-1
241,5220,-1
241,5728,-1
241,5745,-1
241,5854,-1
241,6374,-1
241,7048,-1
241,7166,-1
241,7902,-1
241,8312,-1
241,9402,-1
241,9700,-1
241,9920,-1
241,10713,-1
241,11563,-1
241,15013,-1
241,16621,-1
241,16704,-1
241,17299,-1
241,18666,-1
241,19049,-1
241,19780,-1
241,19781,-1
241,19782,-1
241,19783,-1
245,500,-1
245,1706,-1
245,2241,-1
245,3270,-1
245,4142,-1
245,11500,-1
245,15874,-1
245,15875,-1
248,358,-1
248,429,-1
248,645,-1
248,679,-1
248,743,-1
248,745,-1
248,1273,-1
248,3116,-1
248,3189,-1
248,7048,-1
248,11898,-1
248,13631,-1
248,14960,-1
248,16902,-1
248,18481,-1
249,1573,-1
250,663,-1
250,3273,-1
250,3950,-1
250,7565,-1
252,2319,-1
252,14477,-1
252,19451,-1
252,19790,-1
253,6205,-1
253,19797,-1
253,19798,-1
254,1484,-1
254,1495,-1
254,3932,-1
254,10596,-1
254,19799,-1
254,19800,-1
255,3465,-1
255,3801,-1
256,306,-1
256,374,-1
256,375,-1
256,7030,-1
256,7214,-1
256,7225,-1
256,7247,-1
256,7877,-1
256,10151,-1
256,13317,-1
256,13319,-1
256,13907,-1
256,13911,-1
258,694,-1
263,685,-1
263,12881,-1
263,14439,-1
264,445,-1
264,2797,-1
266,1263,-1
267,9611,-1
268,19809,-1
268,19810,-1
275,678,-1
275,1548,-1
275,5901,-1
275,6057,-1
275,6144,-1
275,10742,-1
275,17802,-1
276,694,-1
276,1477,-1
276,10576,-1
278,7782,-1
278,19824,-1
280,5,-1
280,232,-1
280,358,-1
280,390,-1
280,564,-1
280,571,-1
280,643,-1
280,680,-1
280,719,-1
280,963,-1
280,982,-1
280,991,-1
280,1315,-1
280,1355,-1
280,1394,-1
280,1558,-1
280,1738,-1
280,2154,-1
280,2220,-1
280,2244,-1
280,2318,-1
280,2348,-1
280,2393,-1
280,2580,-1
280,2658,-1
280,2674,-1
280,3015,-1
280,3149,-1
280,3209,-1
280,3350,-1
280,3367,-1
280,3395,-1
280,3465,-1
280,3503,-1
280,3536,-1
280,3727,-1
280,3733,-1
280,3862,-1
280,3947,-1
280,4249,-1
280,4321,-1
280,4401,-1
280,4469,-1
280,4824,-1
280,4905,-1
280,4959,-1
280,5326,-1
280,5545,-1
280,5568,-1
280,5923,-1
280,6300,-1
280,6541,-1
280,6670,-1
280,6897,-1
280,7037,-1
280,7133,-1
280,7436,-1
280,7653,-1
280,7718,-1
280,8365,-1
280,8578,-1
280,9241,-1
280,9248,-1
280,9645,-1
280,9907,-1
280,9916,-1
280,10096,-1
280,10175,-1
280,10708,-1
280,10725,-1
280,10783,-1
280,11088,-1
280,11308,-1
280,11578,-1
280,12026,-1
280,12126,-1
280,12229,-1
280,12880,-1
280,12882,-1
280,13175,-1
280,13383,-1
280,13384,-1
280,14187,-1
280,14960,-1
280,15088,-1
280,15091,-1
280,15286,-1
280,15582,-1
280,15725,-1
280,16108,-1
280,16402,-1
280,16534,-1
280,16693,-1
280,16992,-1
280,16994,-1
280,17019,-1
280,17243,-1
280,18509,-1
280,18638,-1
280,18760,-1
280,18792,-1
280,19028,-1
280,19096,-1
280,19226,-1
280,19361,-1
280,19629,-1
280,19837,-1
280,19838,-1
280,19839,-1
280,19840,-1
280,19841,-1
280,19842,-1
280,19843,-1
280,19844,-1
280,19845,-1
280,19846,-1
280,19847,-1
280,19848,-1
280,19849,-1
280,19850,-1
280,19851,-1
280,19852,-1
280,19853,-1
280,19854,-1
280,19855,-1
280,19856,-1
280,19857,-1
280,19858,-1
280,19859,-1
280,19860,-1
280,19861,-1
280,19862,-1
280,19863,-1
280,19864,-1
280,19865,-1
280,19866,-1
280,19867,-1
280,19868,-1
280,19869,-1
280,19870,-1
280,19871,-1
280,19872,-1
280,19873,-1
280,19874,-1
280,19875,-1
280,19876,-1
280,19877,-1
281,668,-1
281,1685,-1
281,1888,-1
281,3425,-1
281,3465,-1
281,5216,-1
281,5254,-1
281,5299,-1
281,5545,-1
281,6275,-1
281,6309,-1
281,7043,-1
281,7489,-1
281,8513,-1
281,9656,-1
281,10707,-1
281,10963,-1
281,14452,-1
281,16709,-1
281,18358,-1
281,18682,-1
281,18753,-1
281,19754,-1
281,19878,-1
281,19879,-1
281,19880,-1
281,19881,-1
281,19882,-1
281,19883,-1
281,19884,-1
281,19885,-1
282,694,-1
282,897,-1
282,1036,-1
282,1083,-1
282,1202,-1
282,1855,-1
282,2055,-1
282,3343,-1
282,7441,-1
282,8707,-1
282,13774,-1
282,15553,-1
282,19893,-1
282,19894,-1
282,19895,-1
282,19896,-1
282,19897,-1
282,19898,-1
283,167,-1
283,306,-1
283,374,-1
283,375,-1
283,1074,-1
283,3086,-1
283,3149,-1
283,3947,-1
283,7028,-1
283,7178,-1
283,7247,-1
283,7538,-1
283,11818,-1
283,14482,-1
283,14960,-1
283,19715,-1
283,19899,-1
283,19900,-1
284,310,-1
284,19901,-1
290,1479,-1
290,7307,-1
290,19905,-1
291,935,-1
291,996,-1
291,1166,-1
291,1558,-1
291,1736,-1
291,2797,-1
291,3237,-1
291,3947,-1
291,6008,-1
291,6275,-1
291,6681,-1
291,6783,-1
291,14205,-1
291,14601,-1
291,14602,-1
292,1254,-1
295,3517,-1
295,3963,-1
295,5830,-1
295,6843,-1
295,8578,-1
295,9782,-1
295,17138,-1
295,19907,-1
295,19908,-1
295,19909,-1
295,19910,-1
304,8593,-1
304,10336,-1
304,10403,-1
306,50,-1
306,143,-1
306,158,-1
306,265,-1
306,373,-1
306,474,-1
306,489,-1
306,496,-1
306,532,-1
306,548,-1
306,611,-1
306,631,-1
306,638,-1
306,742,-1
306,761,-1
306,819,-1
306,904,-1
306,921,-1
306,935,-1
306,936,-1
306,953,-1
306,994,-1
306,1144,-1
306,1153,-1
306,1218,-1
306,1327,-1
306,1331,-1
306,1334,-1
306,1337,-1
306,1338,-1
306,1475,-1
306,1649,-1
306,1736,-1
306,1757,-1
306,1910,-1
306,1945,-1
306,2036,-1
306,2140,-1
306,2245,-1
306,2674,-1
306,2840,-1
306,2902,-1
306,2910,-1
306,2945,-1
306,3017,-1
306,3138,-1
306,3171,-1
306,3329,-1
306,3605,-1
306,3620,-1
306,3683,-1
306,3705,-1
306,3730,-1
306,3816,-1
306,4085,-1
306,4091,-1
306,4163,-1
306,4190,-1
306,4266,-1
306,4317,-1
306,4412,-1
306,4527,-1
306,4786,-1
306,4789,-1
306,4846,-1
306,5210,-1
306,5257,-1
306,5280,-1
306,6246,-1
306,7125,-1
306,7221,-1
306,7640,-1
306,8079,-1
306,8204,-1
306,8310,-1
306,8476,-1
306,8722,-1
306,9204,-1
306,9216,-1
306,9564,-1
306,9716,-1
306,9763,-1
306,9783,-1
306,10268,-1
306,11062,-1
306,11194,-1
306,11208,-1
306,11527,-1
306,11594,-1
306,11960,-1
306,12147,-1
306,12189,-1
306,12436,-1
306,12477,-1
306,13056,-1
306,13761,-1
306,13768,-1
306,13847,-1
306,13961,-1
306,14361,-1
306,14977,-1
306,14979,-1
306,14981,-1
306,14988,-1
306,14994,-1
306,14999,-1
306,15002,-1
306,15418,-1
306,15567,-1
306,16361,-1
306,17610,-1
306,17954,-1
306,18159,-1
306,19686,-1
306,19928,-1
306,19929,-1
306,19930,-1
306,19931,-1
306,19932,-1
306,19933,-1
306,19934,-1
306,19935,-1
306,19936,-1
306,19937,-1
306,19938,-1
306,19939,-1
306,19940,-1
306,19941,-1
306,19942,-1
306,19943,-1
306,19944,-1
306,19945,-1
306,19946,-1
306,19947,-1
306,19948,-1
306,19949,-1
306,19950,-1
306,19951,-1
306,19952,-1
306,19953,-1
310,117,-1
310,225,-1
310,578,-1
310,1026,-1
310,18646,-1
310,19084,-1
312,50,-1
312,572,-1
312,686,-1
312,694,-1
312,742,-1
312,819,-1
312,870,-1
312,977,-1
312,1129,-1
312,1153,-1
312,1218,-1
312,1543,-1
312,1558,-1
312,1749,-1
312,1894,-1
312,2146,-1
312,2151,-1
312,2330,-1
312,2749,-1
312,3172,-1
312,3550,-1
312,3862,-1
312,4118,-1
312,4170,-1
312,5010,-1
312,5426,-1
312,5830,-1
312,6057,-1
312,6310,-1
312,6820,-1
312,6880,-1
312,6886,-1
312,6896,-1
312,7692,-1
312,7784,-1
312,8365,-1
312,11405,-1
312,14960,-1
312,15863,-1
312,18119,-1
312,18566,-1
312,18734,-1
312,18743,-1
312,18998,-1
312,19957,-1
312,19958,-1
312,19959,-1
312,19960,-1
312,19961,-1
312,19962,-1
312,19963,-1
312,19964,-1
313,1007,-1
313,9384,-1
313,10143,-1
313,10144,-1
314,2654,-1
314,6115,-1
314,6416,-1
314,18161,-1
314,18441,-1
317,374,-1
317,963,-1
317,1543,-1
317,2207,-1
317,2311,-1
317,5230,-1
317,5830,-1
317,7061,-1
317,7195,-1
317,19969,-1
319,1503,-1
319,1865,-1
319,2318,-1
319,12345,-1
319,14115,-1
319,19971,-1
319,19972,-1
319,19973,-1
319,19974,-1
321,117,-1
321,663,-1
321,668,-1
321,1754,-1
321,1875,-1
321,2953,-1
321,12390,-1
321,13059,-1
321,15264,-1
321,19975,-1
322,500,-1
322,989,-1
322,2231,-1
322,2618,-1
322,2694,-1
322,3172,-1
322,3887,-1
322,5260,-1
322,5850,-1
322,7221,-1
322,9184,-1
322,14918,-1
322,18054,-1
322,19983,-1
322,19984,-1
323,8628,-1
323,16306,-1
326,1250,-1
328,1015,-1
328,3465,-1
328,10627,-1
328,17776,-1
328,19102,-1
329,298,-1
330,25,-1
330,50,-1
330,68,-1
330,493,-1
330,500,-1
330,548,-1
330,570,-1
330,694,-1
330,742,-1
330,845,-1
330,1020,-1
330,1036,-1
330,1107,-1
330,1108,-1
330,1265,-1
330,1442,-1
330,1477,-1
330,1493,-1
330,1910,-1
330,1991,-1
330,2280,-1
330,2331,-1
330,2448,-1
330,2737,-1
330,3730,-1
330,3789,-1
330,3862,-1
330,3890,-1
330,3963,-1
330,4046,-1
330,4161,-1
330,4375,-1
330,5765,-1
330,7443,-1
330,7518,-1
330,7538,-1
330,7878,-1
330,7990,-1
330,8123,-1
330,8241,-1
330,8341,-1
330,8829,-1
330,9157,-1
330,11464,-1
330,12221,-1
330,13660,-1
330,13836,-1
330,14560,-1
330,15568,-1
330,16087,-1
330,16160,-1
330,17255,-1
330,17455,-1
330,19988,-1
330,19989,-1
330,19990,-1
330,19991,-1
330,19992,-1
330,19993,-1
330,19994,-1
330,19995,-1
331,3904,-1
336,37,-1
344,3398,-1
344,19752,-1
344,20000,-1
345,1015,-1
345,3648,-1
345,16279,-1
345,19754,-1
345,20002,-1
345,20003,-1
346,497,-1
346,570,-1
346,606,-1
346,614,-1
346,1166,-1
346,1548,-1
346,1745,-1
346,1749,-1
346,2195,-1
346,2393,-1
346,2561,-1
346,2654,-1
346,2979,-1
346,3069,-1
346,3127,-1
346,3131,-1
346,3149,-1
346,3586,-1
346,4167,-1
346,4577,-1
346,5182,-1
346,6208,-1
346,6789,-1
346,7188,-1
346,9904,-1
346,11781,-1
346,13429,-1
346,14044,-1
346,17846,-1
346,18729,-1
346,19651,-1
346,20004,-1
346,20005,-1
346,20006,-1
346,20007,-1
346,20008,-1
348,2665,-1
348,10138,-1
360,20009,-1
365,742,-1
365,935,-1
365,1001,-1
365,1472,-1
365,1554,-1
365,3104,-1
365,3440,-1
365,3834,-1
365,4076,-1
365,4317,-1
365,5117,-1
365,6843,-1
365,7447,-1
365,20013,-1
365,20014,-1
366,2212,-1
366,9611,-1
369,3950,-1
370,298,-1
370,358,-1
370,1826,-1
370,3103,-1
370,6776,-1
371,689,-1
371,9782,-1
372,3246,-1
373,1254,-1
374,1,-1
374,50,-1
374,57,-1
374,78,-1
374,216,-1
374,436,-1
374,474,-1
374,477,-1
374,486,-1
374,540,-1
374,572,-1
374,585,-1
374,723,-1
374,727,-1
374,765,-1
374,827,-1
374,829,-1
374,855,-1
374,862,-1
374,898,-1
374,914,-1
374,936,-1
374,940,-1
374,953,-1
374,991,-1
374,1042,-1
374,1108,-1
374,1112,-1
374,1475,-1
374,1483,-1
374,1561,-1
374,1568,-1
374,1584,-1
374,1624,-1
374,1658,-1
374,1682,-1
374,1706,-1
374,1801,-1
374,1803,-1
374,1832,-1
374,1923,-1
374,1984,-1
374,2018,-1
374,2055,-1
374,2115,-1
374,2135,-1
374,2286,-1
374,2325,-1
374,2626,-1
374,2736,-1
374,2741,-1
374,2772,-1
374,2818,-1
374,2884,-1
374,2953,-1
374,2964,-1
374,2981,-1
374,3195,-1
374,3477,-1
374,3506,-1
374,3524,-1
374,3609,-1
374,3974,-1
374,4091,-1
374,4183,-1
374,4506,-1
374,4527,-1
374,4541,-1
374,4611,-1
374,4613,-1
374,4619,-1
374,4651,-1
374,4741,-1
374,5072,-1
374,5208,-1
374,5264,-1
374,5354,-1
374,5421,-1
374,5569,-1
374,5765,-1
374,5903,-1
374,6138,-1
374,6235,-1
374,6297,-1
374,6347,-1
374,6580,-1
374,6823,-1
374,7125,-1
374,7464,-1
374,7523,-1
374,7595,-1
374,7625,-1
374,7686,-1
374,7870,-1
374,7901,-1
374,7904,-1
374,7994,-1
374,8095,-1
374,8241,-1
374,8321,-1
374,8341,-1
374,8476,-1
374,8489,-1
374,8667,-1
374,9072,-1
374,9369,-1
374,9732,-1
374,9984,-1
374,10339,-1
374,10473,-1
374,10852,-1
374,11299,-1
374,12063,-1
374,12137,-1
374,12230,-1
374,12372,-1
374,12423,-1
374,12448,-1
374,13106,-1
374,13658,-1
374,13768,-1
374,13827,-1
374,13915,-1
374,14303,-1
374,14327,-1
374,14652,-1
374,15812,-1
374,16179,-1
374,16360,-1
374,16614,-1
374,17485,-1
374,17597,-1
374,17992,-1
374,19932,-1
374,19980,-1
374,20028,-1
374,20029,-1
374,20030,-1
374,20031,-1
374,20032,-1
374,20033,-1
374,20034,-1
374,20035,-1
374,20036,-1
374,20037,-1
374,20038,-1
374,20039,-1
374,20040,-1
374,20041,-1
374,20042,-1
377,20045,-1
379,140,-1
379,1548,-1
379,4092,-1
379,7067,-1
379,7956,-1
379,9241,-1
379,9608,-1
379,12664,-1
379,12741,-1
379,15098,-1
379,17625,-1
379,20054,-1
379,20055,-1
381,2819,-1
381,6502,-1
381,6674,-1
383,3947,-1
383,4982,-1
383,8511,-1
384,1015,-1
384,11508,-1
386,288,-1
386,2923,-1
386,3116,-1
389,1254,-1
389,4805,-1
389,12349,-1
390,585,-1
390,888,-1
390,2088,-1
390,3402,-1
390,4285,-1
390,5217,-1
390,6854,-1
390,7065,-1
390,9037,-1
390,11523,-1
390,20060,-1
394,2797,-1
394,5996,-1
394,6450,-1
394,6843,-1
394,6907,-1
394,10584,-1
394,10987,-1
394,20066,-1
394,20067,-1
394,20068,-1
396,374,-1
396,663,-1
396,1548,-1
396,2201,-1
396,4715,-1
396,5005,-1
396,5698,-1
396,6040,-1
396,6681,-1
396,6776,-1
396,6895,-1
396,7518,-1
396,7695,-1
396,7877,-1
396,8500,-1
396,8589,-1
396,10299,-1
396,16469,-1
396,16762,-1
396,20072,-1
396,20073,-1
396,20074,-1
397,1826,-1
397,2055,-1
397,3104,-1
397,6199,-1
397,6294,-1
397,10026,-1
397,11558,-1
397,11837,-1
397,13289,-1
397,16032,-1
397,20078,-1
399,2330,-1
399,20080,-1
399,20081,-1
399,20082,-1
401,47,-1
401,374,-1
401,2330,-1
401,11214,-1
403,1026,-1
403,2330,-1
403,6275,-1
404,678,-1
404,2238,-1
404,4321,-1
404,4800,-1
404,4871,-1
404,5634,-1
404,6382,-1
404,6455,-1
404,6667,-1
404,9142,-1
404,11410,-1
404,12199,-1
404,13116,-1
404,20085,-1
404,20086,-1
404,20087,-1
404,20088,-1
404,20089,-1
408,1543,-1
408,1548,-1
408,2168,-1
408,6759,-1
408,6973,-1
408,10470,-1
408,12003,-1
409,20106,-1
410,727,-1
414,1472,-1
414,3093,-1
414,4142,-1
414,5763,-1
414,6394,-1
414,6515,-1
414,7228,-1
414,9044,-1
414,9493,-1
414,10592,-1
414,10975,-1
414,11662,-1
414,12218,-1
414,14477,-1
414,18371,-1
414,20107,-1
414,20108,-1
414,20109,-1
414,20110,-1
414,20111,-1
414,20112,-1
415,2565,-1
415,15158,-1
416,20114,-1
417,306,-1
417,374,-1
417,375,-1
417,3073,-1
417,5074,-1
417,7214,-1
417,7225,-1
417,7247,-1
417,7681,-1
417,7877,-1
417,13317,-1
417,13907,-1
417,13909,-1
417,13910,-1
417,13911,-1
417,20115,-1
417,20116,-1
419,374,-1
419,1395,-1
419,4129,-1
422,1558,-1
423,122,-1
423,685,-1
423,780,-1
423,988,-1
423,1478,-1
423,1703,-1
423,1979,-1
423,4462,-1
423,5786,-1
423,7383,-1
424,4190,-1
424,12101,-1
427,1454,-1
427,2618,-1
427,6907,-1
427,11821,-1
428,442,-1
428,697,-1
428,2175,-1
428,6406,-1
428,10948,-1
429,2331,-1
429,5126,-1
429,6510,-1
429,7268,-1
429,15767,-1
431,57,-1
431,129,-1
431,570,-1
431,725,-1
431,742,-1
431,802,-1
431,851,-1
431,1218,-1
431,1294,-1
431,1423,-1
431,1454,-1
431,1478,-1
431,1832,-1
431,1839,-1
431,1910,-1
431,2366,-1
431,2599,-1
431,2607,-1
431,3003,-1
431,3051,-1
431,3172,-1
431,3299,-1
431,3311,-1
431,3350,-1
431,3509,-1
431,3676,-1
431,3804,-1
431,3972,-1
431,4429,-1
431,4528,-1
431,4613,-1
431,4614,-1
431,4615,-1
431,4616,-1
431,4617,-1
431,4618,-1
431,4619,-1
431,4620,-1
431,4621,-1
431,4622,-1
431,4623,-1
431,4624,-1
431,4625,-1
431,4626,-1
431,4627,-1
431,4628,-1
431,4629,-1
431,4630,-1
431,4631,-1
431,4632,-1
431,4633,-1
431,4634,-1
431,4635,-1
431,4636,-1
431,4637,-1
431,4638,-1
431,4639,-1
431,4640,-1
431,4641,-1
431,4642,-1
431,4643,-1
431,4644,-1
431,4645,-1
431,4646,-1
431,4647,-1
431,4648,-1
431,4649,-1
433,47,-1
433,1142,-1
433,3271,-1
434,74,-1
434,622,-1
434,988,-1
434,1477,-1
434,1628,-1
434,4063,-1
434,5850,-1
434,10382,-1
434,15780,-1
436,74,-1
436,5791,-1
437,516,-1
437,1267,-1
437,1548,-1
437,3628,-1
437,4607,-1
437,5067,-1
437,5249,-1
437,5850,-1
437,5958,-1
437,5982,-1
437,6262,-1
437,6789,-1
437,8983,-1
437,9580,-1
437,11184,-1
437,11584,-1
437,13235,-1
437,13803,-1
437,16264,-1
437,21198,-1
437,21737,-1
437,21738,-1
437,21739,-1
437,21740,-1
437,21741,-1
437,21742,-1
437,21743,-1
437,21744,-1
437,21745,-1
439,6,-1
439,39,-1
439,41,-1
439,69,-1
439,101,-1
439,108,-1
439,122,-1
439,471,-1
439,639,-1
439,676,-1
439,698,-1
439,702,-1
439,1093,-1
439,1455,-1
439,1479,-1
439,1499,-1
439,1640,-1
439,2030,-1
439,2513,-1
439,3007,-1
439,3643,-1
439,3769,-1
439,4094,-1
439,6205,-1
439,7894,-1
439,8009,-1
439,8094,-1
439,8124,-1
439,8133,-1
439,9082,-1
439,9235,-1
439,10324,-1
439,10738,-1
439,11451,-1
439,12511,-1
439,12514,-1
439,12528,-1
439,14891,-1
439,15213,-1
439,16561,-1
439,16562,-1
439,17669,-1
439,17670,-1
439,17671,-1
442,119,-1
442,306,-1
442,374,-1
442,428,-1
442,436,-1
442,450,-1
442,516,-1
442,542,-1
442,573,-1
442,679,-1
442,708,-1
442,812,-1
442,887,-1
442,914,-1
442,923,-1
442,1250,-1
442,1363,-1
442,1442,-1
442,1537,-1
442,1578,-1
442,1603,-1
442,1636,-1
442,1875,-1
442,2194,-1
442,2235,-1
442,2258,-1
442,2488,-1
442,2618,-1
442,2847,-1
442,3022,-1
442,3258,-1
442,3295,-1
442,3528,-1
442,3534,-1
442,3634,-1
442,3804,-1
442,3947,-1
442,4026,-1
442,4212,-1
442,4532,-1
442,4611,-1
442,5015,-1
442,5121,-1
442,5282,-1
442,5505,-1
442,5513,-1
442,5597,-1
442,5940,-1
442,6326,-1
442,6522,-1
442,6772,-1
442,6881,-1
442,6985,-1
442,7177,-1
442,7346,-1
442,7932,-1
442,8509,-1
442,10040,-1
442,10340,-1
442,10447,-1
442,10452,-1
442,10503,-1
442,10537,-1
442,10868,-1
442,10895,-1
442,11000,-1
442,11563,-1
442,11683,-1
442,12305,-1
442,12579,-1
442,13018,-1
442,13090,-1
442,13381,-1
442,13773,-1
442,13774,-1
442,13775,-1
442,13776,-1
442,13777,-1
442,13778,-1
442,13779,-1
442,13780,-1
442,13781,-1
442,13782,-1
442,13783,-1
442,13784,-1
442,13785,-1
442,13786,-1
442,13787,-1
442,13788,-1
442,13789,-1
442,13790,-1
442,13791,-1
442,13792,-1
442,13793,-1
442,13794,-1
442,13795,-1
442,13796,-1
442,13797,-1
442,13798,-1
442,13799,-1
443,694,-1
443,1484,-1
443,5177,-1
443,15616,-1
444,306,-1
444,374,-1
444,375,-1
444,782,-1
444,1115,-1
444,1396,-1
444,1413,-1
444,1826,-1
444,2393,-1
444,2618,-1
444,2804,-1
444,2896,-1
444,3509,-1
444,3968,-1
444,4021,-1
444,4317,-1
444,4527,-1
444,5027,-1
444,5156,-1
444,5233,-1
444,6448,-1
444,6789,-1
444,6885,-1
444,7245,-1
444,7247,-1
444,7868,-1
444,7869,-1
444,7870,-1
444,7871,-1
444,7872,-1
444,7873,-1
444,7874,-1
444,7875,-1
444,7876,-1
444,7877,-1
444,7878,-1
444,7879,-1
444,7880,-1
444,7881,-1
444,7882,-1
446,3059,-1
446,3513,-1
446,6905,-1
446,6906,-1
446,6907,-1
446,6908,-1
449,248,-1
449,548,-1
449,615,-1
449,694,-1
449,935,-1
449,1340,-1
449,1454,-1
449,1479,-1
449,1488,-1
449,3435,-1
449,4148,-1
449,4218,-1
449,5269,-1
449,7994,-1
449,8263,-1
449,10292,-1
449,13464,-1
449,16767,-1
449,19084,-1
449,21760,-1
449,21761,-1
449,21762,-1
454,132,-1
454,374,-1
454,497,-1
454,1363,-1
454,1538,-1
454,1568,-1
454,1727,-1
454,1740,-1
454,2402,-1
454,2607,-1
454,3272,-1
454,3841,-1
454,5425,-1
454,5609,-1
454,6779,-1
454,8117,-1
454,8192,-1
454,9508,-1
454,12480,-1
454,12950,-1
454,15281,-1
454,15516,-1
454,21769,-1
454,21770,-1
454,21771,-1
454,21772,-1
454,21773,-1
454,21774,-1
455,656,-1
455,1445,-1
457,5,-1
457,310,-1
457,511,-1
457,550,-1
457,963,-1
457,1062,-1
457,1092,-1
457,1098,-1
457,2078,-1
457,2126,-1
457,2325,-1
457,2556,-1
457,2818,-1
457,2987,-1
457,3237,-1
457,3421,-1
457,3576,-1
457,3733,-1
457,3947,-1
457,3950,-1
457,3972,-1
457,4636,-1
457,4737,-1
457,5349,-1
457,5375,-1
457,5427,-1
457,5965,-1
457,6060,-1
457,6523,-1
457,6851,-1
457,7388,-1
457,7599,-1
457,7721,-1
457,7880,-1
457,8513,-1
457,18696,-1
457,21799,-1
457,21800,-1
457,21801,-1
457,21802,-1
460,1611,-1
460,19647,-1
462,2325,-1
463,5791,-1
464,63,-1
464,125,-1
464,424,-1
464,500,-1
464,883,-1
464,935,-1
464,991,-1
464,1385,-1
464,1502,-1
464,1544,-1
464,1706,-1
464,1826,-1
464,1927,-1
464,2124,-1
464,2367,-1
464,2721,-1
464,3152,-1
464,3834,-1
464,4190,-1
464,4723,-1
464,4967,-1
464,5830,-1
464,6310,-1
464,6551,-1
464,6687,-1
464,6760,-1
464,6843,-1
464,7192,-1
464,8346,-1
464,8812,-1
464,9442,-1
464,9628,-1
464,10307,-1
464,14490,-1
464,17998,-1
464,20275,-1
464,21813,-1
464,21814,-1
464,21815,-1
464,21816,-1
467,5,-1
467,63,-1
467,94,-1
467,195,-1
467,355,-1
467,411,-1
467,492,-1
467,621,-1
467,682,-1
467,687,-1
467,870,-1
467,872,-1
467,881,-1
467,928,-1
467,974,-1
467,1047,-1
467,1153,-1
467,1166,-1
467,1359,-1
467,1365,-1
467,1409,-1
467,1415,-1
467,1537,-1
467,1560,-1
467,1599,-1
467,1649,-1
467,1727,-1
467,1813,-1
467,1861,-1
467,2126,-1
467,2176,-1
467,2208,-1
467,2258,-1
467,2560,-1
467,2847,-1
467,2931,-1
467,3029,-1
467,3324,-1
467,3343,-1
467,3433,-1
467,3465,-1
467,3809,-1
467,4036,-1
467,4349,-1
467,4442,-1
467,4531,-1
467,4590,-1
467,4592,-1
467,4638,-1
467,4762,-1
467,4803,-1
467,5419,-1
467,5552,-1
467,5584,-1
467,5599,-1
467,5680,-1
467,5801,-1
467,6199,-1
467,6254,-1
467,6776,-1
467,7461,-1
467,7582,-1
467,8341,-1
467,8668,-1
467,9161,-1
467,10005,-1
467,10378,-1
467,10459,-1
467,10886,-1
467,10931,-1
467,12063,-1
467,12085,-1
467,12142,-1
467,12669,-1
467,12952,-1
467,12953,-1
467,13096,-1
467,13273,-1
467,13274,-1
467,13275,-1
467,13276,-1
467,13277,-1
467,13278,-1
467,13279,-1
467,13280,-1
467,13281,-1
467,13282,-1
467,13283,-1
467,13284,-1
467,13285,-1
467,13286,-1
467,13287,-1
467,13288,-1
467,13289,-1
467,13290,-1
467,13291,-1
467,13292,-1
467,13293,-1
467,13294,-1
467,13295,-1
468,654,-1
468,685,-1
468,1604,-1
469,1015,-1
469,3163,-1
469,5468,-1
469,21818,-1
469,21819,-1
470,1736,-1
470,2477,-1
470,2694,-1
472,694,-1
472,1484,-1
472,5765,-1
472,13395,-1
472,21820,-1
475,521,-1
477,3435,-1
478,628,-1
478,1112,-1
478,2208,-1
478,2560,-1
478,2614,-1
478,3737,-1
478,3738,-1
478,3739,-1
479,74,-1
479,132,-1
479,497,-1
479,1044,-1
479,1395,-1
479,1910,-1
479,2102,-1
479,2677,-1
479,6427,-1
480,1089,-1
480,1355,-1
481,819,-1
482,6,-1
482,39,-1
482,41,-1
482,108,-1
482,586,-1
482,587,-1
482,615,-1
482,637,-1
482,639,-1
482,646,-1
482,655,-1
482,667,-1
482,681,-1
482,693,-1
482,698,-1
482,814,-1
482,1254,-1
482,1402,-1
482,1640,-1
482,2065,-1
482,2208,-1
482,3643,-1
482,3720,-1
482,3915,-1
482,4052,-1
482,4094,-1
482,4500,-1
482,5359,-1
482,5488,-1
482,5541,-1
482,5709,-1
482,6205,-1
482,6343,-1
482,7371,-1
482,7582,-1
482,7668,-1
482,7894,-1
482,8094,-1
482,8124,-1
482,8133,-1
482,9051,-1
482,9233,-1
482,9235,-1
482,9443,-1
482,9545,-1
482,10324,-1
482,11539,-1
482,12511,-1
482,12514,-1
