,node,type,generative_count,generative_probability,receptive_count,receptive_probability
529,306,-1,2.0,0.043478260869565216,0.0,0.0
530,306,1,44.0,0.9565217391304348,0.0,0.0
531,307,-1,8.0,0.2857142857142857,7.0,0.2692307692307692
532,307,1,20.0,0.7142857142857143,19.0,0.7307692307692307
533,308,-1,3.0,0.0967741935483871,0.0,0.0
534,308,1,28.0,0.9032258064516129,0.0,0.0
535,309,1,1.0,1.0,0.0,0.0
536,310,1,1.0,1.0,15.0,1.0
537,311,-1,5.0,0.0625,1.0,0.05
538,311,1,75.0,0.9375,19.0,0.95
539,312,-1,2.0,0.06666666666666667,0.0,0.0
540,312,1,28.0,0.9333333333333333,0.0,0.0
541,313,-1,36.0,0.7659574468085106,1.0,0.07692307692307693
542,313,1,11.0,0.23404255319148937,12.0,0.9230769230769231
543,314,1,2.0,1.0,0.0,0.0
544,315,1,4.0,1.0,0.0,0.0
545,316,1,3.0,1.0,0.0,0.0
546,317,-1,2.0,0.09523809523809523,0.0,0.0
547,317,1,19.0,0.9047619047619048,35.0,1.0
548,318,1,8.0,0.8888888888888888,0.0,0.0
549,318,-1,1.0,0.1111111111111111,0.0,0.0
550,319,-1,61.0,0.7011494252873564,16.0,0.38095238095238093
551,319,1,26.0,0.2988505747126437,26.0,0.6190476190476191
552,320,1,1.0,1.0,11.0,0.7333333333333333
553,320,-1,0.0,0.0,4.0,0.26666666666666666
554,321,-1,3.0,0.16666666666666666,4.0,0.09302325581395349
555,321,1,15.0,0.8333333333333334,39.0,0.9069767441860465
556,322,1,2.0,1.0,46.0,0.9787234042553191
557,322,-1,0.0,0.0,1.0,0.02127659574468085
558,323,1,11.0,1.0,0.0,0.0
559,324,-1,1.0,1.0,0.0,0.0
560,325,-1,4.0,0.4444444444444444,0.0,0.0
561,325,1,5.0,0.5555555555555556,0.0,0.0
562,326,1,1.0,0.16666666666666666,0.0,0.0
563,326,-1,5.0,0.8333333333333334,0.0,0.0
564,327,1,0.0,0.0,10.0,0.9090909090909091
565,327,-1,0.0,0.0,1.0,0.09090909090909091
566,328,1,2.0,1.0,0.0,0.0
567,329,-1,2.0,0.09523809523809523,0.0,0.0
568,329,1,19.0,0.9047619047619048,0.0,0.0
569,330,1,0.0,0.0,1.0,0.14285714285714285
570,330,-1,0.0,0.0,6.0,0.8571428571428571
571,331,-1,0.0,0.0,2.0,0.1111111111111111
572,331,1,3.0,1.0,16.0,0.8888888888888888
573,332,1,1.0,1.0,11.0,1.0
574,333,1,0.0,0.0,43.0,0.9555555555555556
575,333,-1,0.0,0.0,2.0,0.044444444444444446
576,334,1,11.0,0.7857142857142857,0.0,0.0
577,334,-1,3.0,0.21428571428571427,0.0,0.0
578,335,-1,3.0,0.375,0.0,0.0
579,335,1,5.0,0.625,0.0,0.0
580,336,1,11.0,0.7857142857142857,0.0,0.0
581,336,-1,3.0,0.21428571428571427,0.0,0.0
582,337,-1,1.0,1.0,0.0,0.0
583,338,1,4.0,0.8,0.0,0.0
584,338,-1,1.0,0.2,0.0,0.0
585,339,-1,0.0,0.0,15.0,0.9375
586,339,1,1.0,1.0,1.0,0.0625
587,340,1,0.0,0.0,20.0,1.0
588,341,1,109.0,0.9316239316239316,23.0,1.0
589,341,-1,8.0,0.06837606837606838,0.0,0.0
590,342,-1,2.0,0.5,3.0,0.06818181818181818
591,342,1,2.0,0.5,41.0,0.9318181818181818
592,343,1,0.0,0.0,28.0,1.0
593,344,1,3.0,1.0,0.0,0.0
594,345,1,1.0,1.0,0.0,0.0
595,346,-1,1.0,0.02702702702702703,0.0,0.0
596,346,1,36.0,0.972972972972973,0.0,0.0
597,347,1,0.0,0.0,17.0,1.0
598,348,1,0.0,0.0,21.0,1.0
599,349,-1,2.0,0.6666666666666666,0.0,0.0
600,349,1,1.0,0.3333333333333333,0.0,0.0
601,350,1,2.0,1.0,0.0,0.0
602,351,1,1.0,1.0,0.0,0.0
603,352,-1,8.0,0.7272727272727273,0.0,0.0
604,352,1,3.0,0.2727272727272727,0.0,0.0
605,353,-1,5.0,0.3125,0.0,0.0
606,353,1,11.0,0.6875,0.0,0.0
607,354,-1,26.0,0.5777777777777777,0.0,0.0
608,354,1,19.0,0.4222222222222222,0.0,0.0
609,355,1,1.0,1.0,0.0,0.0
610,356,-1,0.0,0.0,6.0,0.6
611,356,1,0.0,0.0,4.0,0.4
612,357,1,0.0,0.0,13.0,1.0
613,358,1,0.0,0.0,33.0,1.0
614,358,-1,1.0,1.0,0.0,0.0
615,359,1,0.0,0.0,5.0,1.0
616,360,1,0.0,0.0,19.0,1.0
617,361,1,1.0,1.0,0.0,0.0
618,362,1,0.0,0.0,24.0,1.0
619,363,1,37.0,0.8809523809523809,0.0,0.0
620,363,-1,5.0,0.11904761904761904,0.0,0.0
621,364,1,0.0,0.0,47.0,0.94
622,364,-1,0.0,0.0,3.0,0.06
623,365,1,1.0,1.0,0.0,0.0
624,366,-1,1.0,0.14285714285714285,0.0,0.0
625,366,1,6.0,0.8571428571428571,0.0,0.0
626,367,1,6.0,1.0,0.0,0.0
627,368,-1,4.0,0.3333333333333333,0.0,0.0
628,368,1,8.0,0.6666666666666666,0.0,0.0
629,369,1,1.0,1.0,0.0,0.0
630,370,-1,2.0,0.1,1.0,0.019230769230769232
631,370,1,18.0,0.9,51.0,0.9807692307692307
632,371,1,5.0,1.0,0.0,0.0
633,372,1,16.0,0.8421052631578947,17.0,0.7727272727272727
634,372,-1,3.0,0.15789473684210525,5.0,0.22727272727272727
635,373,1,33.0,0.9705882352941176,9.0,0.391304347826087
636,373,-1,1.0,0.029411764705882353,14.0,0.6086956521739131
637,374,-1,49.0,0.33793103448275863,51.0,0.37777777777777777
638,374,1,96.0,0.6620689655172414,84.0,0.6222222222222222
639,375,1,1.0,1.0,0.0,0.0
640,376,-1,1.0,0.5,0.0,0.0
641,376,1,1.0,0.5,0.0,0.0
642,377,-1,1.0,0.16666666666666666,0.0,0.0
643,377,1,5.0,0.8333333333333334,0.0,0.0
644,378,1,1.0,1.0,0.0,0.0
645,379,1,1.0,1.0,0.0,0.0
646,380,-1,0.0,0.0,11.0,0.16666666666666666
647,380,1,4.0,1.0,55.0,0.8333333333333334
648,381,-1,1.0,0.3333333333333333,0.0,0.0
649,381,1,2.0,0.6666666666666666,0.0,0.0
650,382,-1,10.0,0.4,2.0,0.044444444444444446
651,382,1,15.0,0.6,43.0,0.9555555555555556
652,383,1,2.0,1.0,0.0,0.0
653,384,-1,1.0,0.1111111111111111,32.0,0.29906542056074764
654,384,1,8.0,0.8888888888888888,75.0,0.7009345794392523
655,385,1,1.0,1.0,0.0,0.0
656,386,1,0.0,0.0,3.0,1.0
657,387,1,0.0,0.0,9.0,1.0
658,388,1,0.0,0.0,16.0,1.0
659,389,-1,0.0,0.0,1.0,0.045454545454545456
660,389,1,6.0,1.0,21.0,0.9545454545454546
661,390,-1,1.0,0.14285714285714285,0.0,0.0
662,390,1,6.0,0.8571428571428571,0.0,0.0
663,391,1,6.0,1.0,0.0,0.0
664,392,-1,30.0,0.379746835443038,5.0,0.11904761904761904
665,392,1,49.0,0.620253164556962,37.0,0.8809523809523809
666,393,-1,15.0,0.36585365853658536,0.0,0.0
667,393,1,26.0,0.6341463414634146,0.0,0.0
668,394,1,0.0,0.0,14.0,0.6363636363636364
669,394,-1,0.0,0.0,8.0,0.36363636363636365
670,395,1,3.0,0.6,21.0,1.0
671,395,-1,2.0,0.4,0.0,0.0
672,396,1,0.0,0.0,21.0,1.0
673,397,1,4.0,0.8,0.0,0.0
674,397,-1,1.0,0.2,0.0,0.0
675,398,1,0.0,0.0,12.0,1.0
676,399,1,154.0,0.9808917197452229,45.0,0.8490566037735849
677,399,-1,3.0,0.01910828025477707,8.0,0.1509433962264151
678,400,1,0.0,0.0,5.0,0.2777777777777778
679,400,-1,0.0,0.0,13.0,0.7222222222222222
680,401,1,6.0,1.0,0.0,0.0
681,402,1,1.0,1.0,0.0,0.0
682,403,1,1.0,1.0,0.0,0.0
683,404,1,1.0,1.0,0.0,0.0
684,405,1,21.0,1.0,0.0,0.0
685,406,-1,1.0,0.125,1.0,0.014285714285714285
686,406,1,7.0,0.875,69.0,0.9857142857142858
687,407,1,8.0,1.0,16.0,1.0
688,408,1,1.0,1.0,0.0,0.0
689,409,-1,0.0,0.0,4.0,0.36363636363636365
690,409,1,0.0,0.0,7.0,0.6363636363636364
691,410,1,1.0,1.0,0.0,0.0
692,411,-1,7.0,0.4666666666666667,2.0,0.06896551724137931
693,411,1,8.0,0.5333333333333333,27.0,0.9310344827586207
694,412,1,2.0,1.0,0.0,0.0
695,413,-1,1.0,1.0,0.0,0.0
696,414,-1,1.0,1.0,0.0,0.0
697,415,-1,5.0,0.5555555555555556,0.0,0.0
698,415,1,4.0,0.4444444444444444,0.0,0.0
699,416,1,1.0,1.0,0.0,0.0
700,417,-1,1.0,1.0,0.0,0.0
701,418,1,1.0,0.5,0.0,0.0
702,418,-1,1.0,0.5,0.0,0.0
703,419,1,1.0,1.0,0.0,0.0
704,420,-1,3.0,0.3333333333333333,0.0,0.0
705,420,1,6.0,0.6666666666666666,0.0,0.0
706,421,-1,3.0,0.75,0.0,0.0
707,421,1,1.0,0.25,0.0,0.0
708,422,-1,2.0,0.4,0.0,0.0
709,422,1,3.0,0.6,0.0,0.0
710,423,1,600.0,0.819672131147541,0.0,0.0
711,423,-1,132.0,0.18032786885245902,0.0,0.0
712,424,-1,1.0,0.25,0.0,0.0
713,424,1,3.0,0.75,0.0,0.0
714,425,-1,1.0,0.3333333333333333,0.0,0.0
715,425,1,2.0,0.6666666666666666,0.0,0.0
716,426,-1,2.0,0.5,0.0,0.0
717,426,1,2.0,0.5,0.0,0.0
718,427,1,2.0,0.5,0.0,0.0
719,427,-1,2.0,0.5,0.0,0.0
720,428,-1,6.0,1.0,0.0,0.0
721,429,1,9.0,0.5294117647058824,82.0,1.0
722,429,-1,8.0,0.47058823529411764,0.0,0.0
723,430,1,0.0,0.0,6.0,0.6
724,430,-1,0.0,0.0,4.0,0.4
725,431,-1,5.0,0.4166666666666667,0.0,0.0
726,431,1,7.0,0.5833333333333334,0.0,0.0
727,432,-1,1.0,1.0,0.0,0.0
728,433,1,7.0,0.875,0.0,0.0
729,433,-1,1.0,0.125,0.0,0.0
730,434,1,0.0,0.0,5.0,0.5
731,434,-1,0.0,0.0,5.0,0.5
732,435,1,1.0,1.0,0.0,0.0
733,436,1,0.0,0.0,3.0,0.13043478260869565
734,436,-1,0.0,0.0,20.0,0.8695652173913043
735,437,1,1.0,1.0,0.0,0.0
736,438,-1,2.0,0.25,0.0,0.0
737,438,1,6.0,0.75,0.0,0.0
738,439,-1,1.0,1.0,0.0,0.0
739,440,-1,1.0,1.0,0.0,0.0
740,441,1,0.0,0.0,2.0,0.2857142857142857
741,441,-1,0.0,0.0,5.0,0.7142857142857143
742,442,-1,0.0,0.0,11.0,0.8461538461538461
743,442,1,0.0,0.0,2.0,0.15384615384615385
744,443,-1,0.0,0.0,2.0,0.6666666666666666
745,443,1,0.0,0.0,1.0,0.3333333333333333
746,444,-1,1.0,1.0,0.0,0.0
747,445,1,1.0,1.0,0.0,0.0
748,446,1,4.0,1.0,22.0,1.0
749,447,1,3.0,0.6,0.0,0.0
750,447,-1,2.0,0.4,0.0,0.0
751,448,1,1.0,1.0,0.0,0.0
752,449,1,1.0,1.0,0.0,0.0
753,450,1,2.0,0.6666666666666666,0.0,0.0
754,450,-1,1.0,0.3333333333333333,0.0,0.0
755,451,1,3.0,1.0,0.0,0.0
756,452,-1,1.0,0.5,0.0,0.0
757,452,1,1.0,0.5,0.0,0.0
758,453,-1,1.0,0.5,0.0,0.0
759,453,1,1.0,0.5,0.0,0.0
760,454,-1,3.0,0.21428571428571427,0.0,0.0
761,454,1,11.0,0.7857142857142857,0.0,0.0
762,455,-1,1.0,0.1,0.0,0.0
763,455,1,9.0,0.9,0.0,0.0
764,456,1,2.0,0.5,0.0,0.0
765,456,-1,2.0,0.5,0.0,0.0
766,457,1,1.0,1.0,0.0,0.0
767,458,1,0.0,0.0,5.0,0.15625
768,458,-1,0.0,0.0,27.0,0.84375
769,459,-1,1.0,1.0,0.0,0.0
770,460,-1,0.0,0.0,14.0,0.7
771,460,1,0.0,0.0,6.0,0.3
772,461,1,2.0,0.5,0.0,0.0
773,461,-1,2.0,0.5,0.0,0.0
774,462,-1,2.0,0.6666666666666666,0.0,0.0
775,462,1,1.0,0.3333333333333333,0.0,0.0
776,463,1,1.0,1.0,0.0,0.0
777,464,-1,0.0,0.0,9.0,0.9
778,464,1,0.0,0.0,1.0,0.1
779,465,-1,0.0,0.0,6.0,0.3
780,465,1,0.0,0.0,14.0,0.7
781,466,1,1.0,1.0,0.0,0.0
782,467,-1,1.0,1.0,10.0,0.45454545454545453
783,467,1,0.0,0.0,12.0,0.5454545454545454
784,468,1,1.0,1.0,0.0,0.0
785,469,1,1.0,1.0,0.0,0.0
786,470,-1,1.0,1.0,6.0,1.0
787,471,1,5.0,1.0,0.0,0.0
788,472,1,1.0,1.0,0.0,0.0
789,473,1,1.0,1.0,0.0,0.0
790,474,1,4.0,1.0,0.0,0.0
791,475,-1,0.0,0.0,13.0,0.30952380952380953
792,475,1,0.0,0.0,29.0,0.6904761904761905
793,476,1,1.0,1.0,0.0,0.0
794,477,1,1.0,1.0,0.0,0.0
795,478,-1,1.0,1.0,0.0,0.0
796,479,1,5.0,0.7142857142857143,0.0,0.0
797,479,-1,2.0,0.2857142857142857,0.0,0.0
798,480,1,1.0,1.0,0.0,0.0
799,481,-1,1.0,0.25,0.0,0.0
800,481,1,3.0,0.75,0.0,0.0
801,482,1,1.0,0.2,0.0,0.0
802,482,-1,4.0,0.8,0.0,0.0
803,483,1,0.0,0.0,9.0,1.0
804,484,1,2.0,1.0,0.0,0.0
805,485,1,1.0,1.0,0.0,0.0
806,486,1,3.0,1.0,0.0,0.0
807,487,1,7.0,1.0,0.0,0.0
808,488,1,1.0,1.0,0.0,0.0
809,489,1,2.0,1.0,0.0,0.0
810,490,1,24.0,1.0,47.0,0.9591836734693877
811,490,-1,0.0,0.0,2.0,0.04081632653061224
812,491,-1,41.0,0.2887323943661972,0.0,0.0
813,491,1,101.0,0.7112676056338029,0.0,0.0
814,492,-1,1.0,1.0,0.0,0.0
815,493,1,1.0,0.5,0.0,0.0
816,493,-1,1.0,0.5,0.0,0.0
817,494,1,1.0,1.0,0.0,0.0
818,495,1,1.0,1.0,0.0,0.0
819,496,1,3.0,0.75,59.0,0.9516129032258065
820,496,-1,1.0,0.25,3.0,0.04838709677419355
821,497,1,1.0,1.0,0.0,0.0
822,498,1,2.0,1.0,0.0,0.0
823,499,1,8.0,1.0,40.0,1.0
824,500,-1,3.0,0.13636363636363635,0.0,0.0
825,500,1,19.0,0.8636363636363636,0.0,0.0
826,501,-1,2.0,0.3333333333333333,0.0,0.0
827,501,1,4.0,0.6666666666666666,3.0,1.0
828,502,1,3.0,1.0,0.0,0.0
829,503,-1,10.0,0.08264462809917356,0.0,0.0
830,503,1,111.0,0.9173553719008265,0.0,0.0
831,504,1,1.0,1.0,0.0,0.0
832,505,1,1.0,1.0,0.0,0.0
833,506,-1,1.0,0.25,0.0,0.0
834,506,1,3.0,0.75,39.0,1.0
835,507,-1,1.0,0.25,0.0,0.0
836,507,1,3.0,0.75,0.0,0.0
837,508,1,1.0,1.0,0.0,0.0
838,509,1,1.0,1.0,0.0,0.0
839,510,1,0.0,0.0,1.0,0.14285714285714285
840,510,-1,1.0,1.0,6.0,0.8571428571428571
841,511,-1,3.0,0.2,0.0,0.0
842,511,1,12.0,0.8,17.0,1.0
843,512,1,0.0,0.0,15.0,1.0
844,513,1,2.0,1.0,26.0,1.0
845,514,1,1.0,1.0,0.0,0.0
846,515,1,1.0,1.0,0.0,0.0
847,516,1,3.0,0.75,0.0,0.0
848,516,-1,1.0,0.25,0.0,0.0
849,517,1,1.0,1.0,0.0,0.0
850,518,1,2.0,0.4,0.0,0.0
851,518,-1,3.0,0.6,0.0,0.0
852,519,1,1.0,1.0,0.0,0.0
853,520,-1,2.0,0.4,0.0,0.0
854,520,1,3.0,0.6,0.0,0.0
855,521,1,3.0,1.0,14.0,1.0
856,522,-1,1.0,0.25,0.0,0.0
857,522,1,3.0,0.75,83.0,1.0
858,523,1,1.0,1.0,0.0,0.0
859,524,1,1.0,1.0,0.0,0.0
860,525,1,1.0,1.0,0.0,0.0
861,526,-1,2.0,0.06666666666666667,0.0,0.0
862,526,1,28.0,0.9333333333333333,0.0,0.0
863,527,1,0.0,0.0,11.0,1.0
864,528,-1,18.0,0.6923076923076923,0.0,0.0
865,528,1,8.0,0.3076923076923077,0.0,0.0
866,529,-1,5.0,0.14705882352941177,0.0,0.0
867,529,1,29.0,0.8529411764705882,0.0,0.0
868,530,1,5.0,1.0,14.0,1.0
869,531,1,3.0,1.0,0.0,0.0
870,532,-1,6.0,0.46153846153846156,1.0,0.1111111111111111
871,532,1,7.0,0.5384615384615384,8.0,0.8888888888888888
872,533,1,0.0,0.0,18.0,1.0
873,534,-1,4.0,0.2222222222222222,11.0,0.3055555555555556
874,534,1,14.0,0.7777777777777778,25.0,0.6944444444444444
875,535,1,22.0,1.0,0.0,0.0
876,536,1,8.0,1.0,32.0,1.0
877,537,1,8.0,0.6666666666666666,17.0,1.0
878,537,-1,4.0,0.3333333333333333,0.0,0.0
879,538,1,2.0,1.0,0.0,0.0
880,539,-1,1.0,0.5,0.0,0.0
881,539,1,1.0,0.5,0.0,0.0
882,540,1,1.0,1.0,0.0,0.0
883,541,-1,1.0,1.0,0.0,0.0
884,542,1,1.0,1.0,0.0,0.0
885,543,1,2.0,1.0,0.0,0.0
886,544,1,1.0,1.0,0.0,0.0
887,545,1,1.0,1.0,0.0,0.0
888,546,1,9.0,1.0,3.0,0.375
889,546,-1,0.0,0.0,5.0,0.625
890,547,-1,54.0,0.2523364485981308,1.0,0.012987012987012988
891,547,1,160.0,0.7476635514018691,76.0,0.987012987012987
892,548,1,8.0,1.0,13.0,1.0
893,549,1,1.0,1.0,0.0,0.0
894,550,1,1.0,1.0,0.0,0.0
895,551,1,3.0,1.0,1.0,0.06666666666666667
896,551,-1,0.0,0.0,14.0,0.9333333333333333
897,552,-1,0.0,0.0,1.0,0.08333333333333333
898,552,1,0.0,0.0,11.0,0.9166666666666666
899,553,-1,0.0,0.0,1.0,0.045454545454545456
900,553,1,0.0,0.0,21.0,0.9545454545454546
901,554,1,3.0,1.0,81.0,0.7788461538461539
902,554,-1,0.0,0.0,23.0,0.22115384615384615
903,555,1,0.0,0.0,18.0,0.72
904,555,-1,0.0,0.0,7.0,0.28
905,556,-1,1.0,1.0,0.0,0.0
906,557,1,1.0,0.5,15.0,0.9375
907,557,-1,1.0,0.5,1.0,0.0625
908,558,1,1.0,1.0,0.0,0.0
909,559,1,1.0,1.0,11.0,0.6875
910,559,-1,0.0,0.0,5.0,0.3125
911,560,-1,4.0,0.4,0.0,0.0
912,560,1,6.0,0.6,0.0,0.0
913,561,-1,8.0,0.22857142857142856,0.0,0.0
914,561,1,27.0,0.7714285714285715,0.0,0.0
915,562,1,0.0,0.0,10.0,0.9090909090909091
916,562,-1,0.0,0.0,1.0,0.09090909090909091
917,563,-1,0.0,0.0,8.0,0.8888888888888888
918,563,1,0.0,0.0,1.0,0.1111111111111111
919,564,-1,3.0,0.2727272727272727,1.0,0.5
920,564,1,8.0,0.7272727272727273,1.0,0.5
921,565,1,0.0,0.0,9.0,0.75
922,565,-1,0.0,0.0,3.0,0.25
923,566,-1,3.0,0.5,0.0,0.0
924,566,1,3.0,0.5,0.0,0.0
925,567,-1,4.0,0.2857142857142857,0.0,0.0
926,567,1,10.0,0.7142857142857143,0.0,0.0
927,568,-1,1.0,1.0,0.0,0.0
928,569,1,2.0,1.0,14.0,1.0
929,570,1,3.0,1.0,0.0,0.0
930,571,1,0.0,0.0,15.0,1.0
931,572,-1,0.0,0.0,3.0,0.05263157894736842
932,572,1,31.0,1.0,54.0,0.9473684210526315
933,573,1,0.0,0.0,16.0,0.9411764705882353
934,573,-1,1.0,1.0,1.0,0.058823529411764705
935,574,1,0.0,0.0,15.0,0.8823529411764706
936,574,-1,0.0,0.0,2.0,0.11764705882352941
937,575,1,1.0,1.0,0.0,0.0
938,576,1,47.0,0.8545454545454545,62.0,1.0
939,576,-1,8.0,0.14545454545454545,0.0,0.0
940,577,-1,48.0,0.32,0.0,0.0
941,577,1,102.0,0.68,0.0,0.0
942,578,1,14.0,0.8235294117647058,0.0,0.0
943,578,-1,3.0,0.17647058823529413,0.0,0.0
944,579,1,50.0,0.7575757575757576,0.0,0.0
945,579,-1,16.0,0.24242424242424243,0.0,0.0
946,580,-1,2.0,0.18181818181818182,1.0,0.03333333333333333
947,580,1,9.0,0.8181818181818182,29.0,0.9666666666666667
948,581,1,28.0,0.875,34.0,1.0
949,581,-1,4.0,0.125,0.0,0.0
950,582,1,25.0,1.0,29.0,0.9666666666666667
951,582,-1,0.0,0.0,1.0,0.03333333333333333
952,583,1,1.0,1.0,0.0,0.0
953,584,-1,1.0,0.25,0.0,0.0
954,584,1,3.0,0.75,0.0,0.0
955,585,1,2.0,1.0,0.0,0.0
956,586,1,3.0,1.0,0.0,0.0
957,587,-1,2.0,1.0,0.0,0.0
958,588,-1,2.0,0.043478260869565216,3.0,0.07894736842105263
959,588,1,44.0,0.9565217391304348,35.0,0.9210526315789473
960,589,-1,4.0,0.14814814814814814,1.0,0.018518518518518517
961,589,1,23.0,0.8518518518518519,53.0,0.9814814814814815
962,590,-1,2.0,0.125,8.0,1.0
963,590,1,14.0,0.875,0.0,0.0
964,591,-1,25.0,0.625,0.0,0.0
965,591,1,15.0,0.375,0.0,0.0
966,592,-1,16.0,0.16326530612244897,0.0,0.0
967,592,1,82.0,0.8367346938775511,14.0,1.0
968,593,-1,0.0,0.0,1.0,0.018518518518518517
969,593,1,0.0,0.0,53.0,0.9814814814814815
970,594,1,1.0,0.5,0.0,0.0
971,594,-1,1.0,0.5,0.0,0.0
972,595,-1,1.0,1.0,0.0,0.0
973,596,1,2.0,1.0,0.0,0.0
974,597,1,2.0,1.0,0.0,0.0
975,598,1,1.0,1.0,0.0,0.0
976,599,1,1.0,1.0,17.0,1.0
977,600,1,6.0,1.0,20.0,0.9523809523809523
978,600,-1,0.0,0.0,1.0,0.047619047619047616
979,601,1,13.0,0.9285714285714286,28.0,0.6363636363636364
980,601,-1,1.0,0.07142857142857142,16.0,0.36363636363636365
981,602,1,2.0,1.0,0.0,0.0
982,603,1,2.0,1.0,0.0,0.0
983,604,-1,7.0,0.5384615384615384,1.0,0.038461538461538464
984,604,1,6.0,0.46153846153846156,25.0,0.9615384615384616
985,605,1,128.0,0.810126582278481,43.0,0.8113207547169812
986,605,-1,30.0,0.189873417721519,10.0,0.18867924528301888
987,606,-1,1.0,0.05263157894736842,0.0,0.0
988,606,1,18.0,0.9473684210526315,35.0,1.0
989,607,-1,1.0,0.14285714285714285,28.0,0.28865979381443296
990,607,1,6.0,0.8571428571428571,69.0,0.711340206185567
991,608,1,2.0,1.0,0.0,0.0
992,609,-1,0.0,0.0,1.0,0.058823529411764705
993,609,1,2.0,1.0,16.0,0.9411764705882353
994,610,-1,3.0,0.0967741935483871,0.0,0.0
995,610,1,28.0,0.9032258064516129,0.0,0.0
996,611,1,0.0,0.0,4.0,0.36363636363636365
997,611,-1,0.0,0.0,7.0,0.6363636363636364
998,612,-1,1.0,1.0,0.0,0.0
999,613,-1,1.0,0.2,8.0,0.19047619047619047
1000,613,1,4.0,0.8,34.0,0.8095238095238095
1001,614,1,1.0,1.0,0.0,0.0
1002,615,-1,1.0,1.0,0.0,0.0
1003,615,1,0.0,0.0,25.0,1.0
1004,616,-1,1.0,0.0625,2.0,0.13333333333333333
1005,616,1,15.0,0.9375,13.0,0.8666666666666667
1006,617,1,2.0,1.0,29.0,0.8285714285714286
1007,617,-1,0.0,0.0,6.0,0.17142857142857143
1008,618,-1,1.0,1.0,0.0,0.0
1009,619,1,0.0,0.0,21.0,0.9545454545454546
1010,619,-1,0.0,0.0,1.0,0.045454545454545456
1011,620,-1,1.0,1.0,0.0,0.0
1012,621,1,1.0,0.5,13.0,0.8666666666666667
1013,621,-1,1.0,0.5,2.0,0.13333333333333333
1014,622,-1,1.0,1.0,0.0,0.0
1015,623,-1,0.0,0.0,20.0,0.7692307692307693
1016,623,1,3.0,1.0,6.0,0.23076923076923078
1017,624,-1,0.0,0.0,12.0,1.0
1018,625,1,57.0,0.6867469879518072,20.0,0.8333333333333334
1019,625,-1,26.0,0.3132530120481928,4.0,0.16666666666666666
1020,626,1,5.0,1.0,0.0,0.0
1021,627,1,27.0,0.574468085106383,0.0,0.0
1022,627,-1,20.0,0.425531914893617,0.0,0.0
1023,628,1,3.0,1.0,0.0,0.0
1024,629,-1,0.0,0.0,2.0,0.10526315789473684
1025,629,1,24.0,1.0,17.0,0.8947368421052632
1026,630,1,3.0,1.0,0.0,0.0
1027,631,1,1.0,1.0,0.0,0.0
1028,632,1,0.0,0.0,1.0,0.2
1029,632,-1,0.0,0.0,4.0,0.8
1030,633,1,81.0,0.6864406779661016,0.0,0.0
1031,633,-1,37.0,0.3135593220338983,0.0,0.0
1032,634,-1,3.0,0.375,0.0,0.0
1033,634,1,5.0,0.625,0.0,0.0
1034,635,1,0.0,0.0,20.0,1.0
1035,636,1,3.0,0.75,0.0,0.0
1036,636,-1,1.0,0.25,0.0,0.0
1037,637,1,0.0,0.0,1.0,0.045454545454545456
1038,637,-1,0.0,0.0,21.0,0.9545454545454546
1039,638,1,1.0,1.0,0.0,0.0
1040,639,-1,4.0,0.04938271604938271,2.0,0.03508771929824561
1041,639,1,77.0,0.9506172839506173,55.0,0.9649122807017544
1042,640,-1,7.0,0.25,12.0,0.6
1043,640,1,21.0,0.75,8.0,0.4
1044,641,-1,41.0,0.43157894736842106,0.0,0.0
1045,641,1,54.0,0.5684210526315789,24.0,1.0
1046,642,-1,18.0,0.14634146341463414,1.0,0.03571428571428571
1047,642,1,105.0,0.8536585365853658,27.0,0.9642857142857143
1048,643,1,36.0,0.7058823529411765,0.0,0.0
1049,643,-1,15.0,0.29411764705882354,0.0,0.0
1050,644,-1,1.0,1.0,0.0,0.0
1051,645,-1,22.0,0.20952380952380953,2.0,0.047619047619047616
1052,645,1,83.0,0.7904761904761904,40.0,0.9523809523809523
1053,646,-1,4.0,0.6666666666666666,0.0,0.0
1054,646,1,2.0,0.3333333333333333,33.0,1.0
1055,647,-1,1.0,1.0,0.0,0.0
1056,648,-1,1.0,0.05263157894736842,0.0,0.0
1057,648,1,18.0,0.9473684210526315,0.0,0.0
1058,649,-1,2.0,0.5,0.0,0.0
1059,649,1,2.0,0.5,0.0,0.0
1060,650,-1,2.0,0.08695652173913043,5.0,0.1724137931034483
1061,650,1,21.0,0.9130434782608695,24.0,0.8275862068965517
1062,651,1,1.0,1.0,0.0,0.0
1063,652,-1,0.0,0.0,5.0,0.35714285714285715
1064,652,1,1.0,1.0,9.0,0.6428571428571429
1065,653,1,1.0,1.0,0.0,0.0
1066,654,1,4.0,1.0,30.0,1.0
1067,655,1,1.0,1.0,0.0,0.0
1068,656,-1,1.0,1.0,0.0,0.0
1069,657,1,116.0,0.4393939393939394,56.0,1.0
1070,657,-1,148.0,0.5606060606060606,0.0,0.0
1071,658,1,1.0,1.0,25.0,1.0
1072,659,-1,2.0,0.3333333333333333,0.0,0.0
1073,659,1,4.0,0.6666666666666666,18.0,1.0
1074,660,-1,1.0,0.25,0.0,0.0
1075,660,1,3.0,0.75,0.0,0.0
1076,661,-1,0.0,0.0,12.0,0.2
1077,661,1,0.0,0.0,48.0,0.8
1078,662,1,2.0,1.0,0.0,0.0
